game_id,contestant_id,contestant_name,contestant_intro,occupation_phrase,occupation_text_for_model,is_winner,contestant_position,air_date,season_name,episode_num,clue_count,category_count,j_clue_count,dj_clue_count,fj_clue_count,proposed_onet_soc_code,proposed_soc_code,proposed_soc_title,proposed_soc_url,soc_uncertainty_level,soc_mapping_method,optional_soc_profile_text,cip_candidate_count,candidate_cip_codes,cip_mapping_status,clue_source_set
6284,11940,Rick Sinclair,"an attorney from Los Angeles, California",attorney,attorney,1,3,1985-04-19,Season 1,160,53,13,29,23,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
6282,11932,Steve Bowie,"an engineer from Lancaster, California",engineer,engineer,1,1,1985-09-09,Season 2,261,51,12,21,29,1,17-2199.00,17-2199,"Engineers, All Other",https://www.onetonline.org/link/summary/17-2199.00,low_broad_role,Broad occupation without specialty,engineer. All engineers not listed separately.,32,14.0101|14.0103|14.0401|14.0702|14.0802|14.0805|14.1003|14.1004|14.1101|14.1201|14.1301|14.2401|14.2701|14.3301|14.3401|14.3601|14.3801|14.3901|14.4001|14.4101|14.4201|14.4301|14.4401|14.4501|14.4701|14.4801|14.4802|14.4899|14.9999|15.1502|15.1601|51.2312,multiple_possible_programs,wolle_season1_42
6282,11933,Susan Blum,"an attorney from Fairfield, Connecticut",attorney,attorney,0,2,1985-09-09,Season 2,261,51,12,21,29,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
6282,11934,Alan Lefkowitz,"an advertising consultant from Los Angeles, California (whose 2-day cash winnings total $18,900)",advertising consultant,advertising consultant,0,3,1985-09-09,Season 2,261,51,12,21,29,1,13-1199.00,13-1199,"Business Operations Specialists, All Other",https://www.onetonline.org/link/summary/13-1199.00,low_contextual_role,unspecified analyst specialty,advertising consultant. All business operations specialists not listed separately.,5,52.0201|52.0208|52.0499|52.0904|52.1101,multiple_possible_programs,wolle_season1_42
6272,11781,Mark Leinwand,"an attorney and a businessman from Los Angeles, California (whose 1-day cash winnings total $8,950)",attorney and a businessman,attorney and a businessman,0,1,1985-10-25,Season 2,295,56,13,29,26,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,low_multiple_roles,legal role,"attorney and a businessman. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
6272,11912,Faye Ringel,"a college professor from Norwich, Connecticut",college professor,college professor,1,2,1985-10-25,Season 2,295,56,13,29,26,1,25-1199.00,25-1199,"Postsecondary Teachers, All Other",https://www.onetonline.org/link/summary/25-1199.00,low_contextual_role,postsecondary teaching,college professor. All postsecondary teachers not listed separately.,44,12.0509|13.1211|15.1503|16.1602|23.1301|23.1302|23.1303|23.1304|24.0101|24.0102|24.0103|30.0101|30.0501|30.0601|30.1201|30.1299|30.1401|30.1501|30.1801|30.2501|30.2502|30.2599|30.2601|30.2901|30.3001|30.3201|30.3301|30.3401|30.5201|30.5202|30.5203|30.5301|30.7001|30.7099|30.7101|30.7103|30.7199|40.1099|40.9999|43.0304|50.0411|51.2706|51.3204|51.3299,multiple_possible_programs,wolle_season1_42
6272,11913,Al Lusher,"a high school teacher from North Hollywood, California",high school teacher,high school teacher,0,3,1985-10-25,Season 2,295,56,13,29,26,1,25-2031.00,25-2031,"Secondary School Teachers, Except Special and Career/Technical Education",https://www.onetonline.org/link/summary/25-2031.00,medium_curated_match,Initial title or curated synonym,high school teacher. Teach one or more subjects to students at the secondary school level.,92,13.0201|13.1203|13.1205|13.1206|13.1207|13.1208|13.1211|13.1212|13.1213|13.1302|13.1304|13.1305|13.1306|13.1307|13.1308|13.1309|13.1311|13.1312|13.1314|13.1315|13.1316|13.1317|13.1318|13.1321|13.1322|13.1323|13.1324|13.1325|13.1326|13.1328|13.1329|13.1330|13.1331|13.1332|13.1333|13.1335|13.1337|13.1338|13.1339|13.1401|13.1402|13.1499|16.0101|16.0300|16.0301|16.0302|16.0303|16.0399|16.0402|16.0500|16.0501|16.0599|16.0900|16.0901|16.0902|16.0905|16.0999|16.1001|16.1101|16.1102|16.1200|16.1202|16.1203|16.1299|16.1409|16.1499|16.1601|16.1602|16.9999|19.0101|23.0101|26.0101|27.0101|30.0101|30.3601|30.3801|30.4101|30.4501|40.0101|40.0501|40.0801|45.0101|45.0199|45.0601|45.1001|45.1002|45.1003|45.1099|50.0701|50.0901|54.0101|54.0102,multiple_possible_programs,wolle_season1_42
6271,11781,Mark Leinwand,"an attorney and a businessman from Los Angeles, California (whose 1-day cash winnings total $8,950)",attorney and a businessman,attorney and a businessman,0,1,1985-10-29,Season 2,297,57,13,28,28,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,low_multiple_roles,legal role,"attorney and a businessman. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
6271,11910,Stan Siegel,"a design engineer originally from Brooklyn, New York",design engineer,design engineer,1,2,1985-10-29,Season 2,297,57,13,28,28,1,17-2199.00,17-2199,"Engineers, All Other",https://www.onetonline.org/link/summary/17-2199.00,low_contextual_role,unspecified engineering specialty,design engineer. All engineers not listed separately.,32,14.0101|14.0103|14.0401|14.0702|14.0802|14.0805|14.1003|14.1004|14.1101|14.1201|14.1301|14.2401|14.2701|14.3301|14.3401|14.3601|14.3801|14.3901|14.4001|14.4101|14.4201|14.4301|14.4401|14.4501|14.4701|14.4801|14.4802|14.4899|14.9999|15.1502|15.1601|51.2312,multiple_possible_programs,wolle_season1_42
6271,11911,Tory Metzger,"a script reader originally from Raleigh, North Carolina",script reader,script reader,0,3,1985-10-29,Season 2,297,57,13,28,28,1,31-9094.00,31-9094,Medical Transcriptionists,https://www.onetonline.org/link/summary/31-9094.00,very_low_weak_guess,Closest occupation title by character similarity (0.329); unverified,"script reader. Transcribe medical reports recorded by physicians and other healthcare practitioners using various electronic devices, covering office visits, emergency room visits, diagnostic imaging studies, operations, chart reviews, and final summaries. Transcribe dictated reports and translate abbreviations into fully understandable form. Edit as necessary and return reports in either printed or electronic form for review and signature, or correction.",1,51.0708,one_crosswalk_program,wolle_season1_42
6270,6264,John Genova,"a student and a Catholic cantor from North Hollywood, California",student and a catholic cantor,student and a catholic cantor,0,1,1985-11-11,Season 2,306,54,13,25,28,1,29-1222.00,29-1222,"Physicians, Pathologists",https://www.onetonline.org/link/summary/29-1222.00,very_low_multiple_roles,Closest occupation title by character similarity (0.189); unverified,"student and a catholic cantor. Diagnose diseases and conduct lab tests using organs, body tissues, and fluids. Includes medical examiners.",20,51.1201|51.1202|61.0208|61.0502|61.1801|61.1802|61.1803|61.1804|61.1805|61.1806|61.1807|61.1808|61.1809|61.1810|61.1811|61.1812|61.1813|61.1814|61.1815|61.1899,multiple_possible_programs,wolle_season1_42
6270,10746,Elise Beraru,"an insurance underwriter from Los Angeles, California",insurance underwriter,insurance underwriter,1,2,1985-11-11,Season 2,306,54,13,25,28,1,13-2053.00,13-2053,Insurance Underwriters,https://www.onetonline.org/link/summary/13-2053.00,high_exact_title,Initial title or curated synonym,insurance underwriter. Review individual applications for insurance to evaluate degree of risk involved and determine acceptance of applications.,4,52.0215|52.0810|52.1304|52.1701,multiple_possible_programs,wolle_season1_42
6270,11906,Ric Moser,"a printing broker from Raymore, Missouri",printing broker,printing broker,0,3,1985-11-11,Season 2,306,54,13,25,28,1,51-5112.00,51-5112,Printing Press Operators,https://www.onetonline.org/link/summary/51-5112.00,very_low_approximate,Closest occupation title by character similarity (0.548); unverified,"printing broker. Set up and operate digital, letterpress, lithographic, flexographic, gravure, or other printing machines. Includes short-run offset printing presses.",4,10.0302|10.0305|10.0307|10.0399,multiple_possible_programs,wolle_season1_42
6269,10742,Liz Caccese,"a steam plant control operator originally from Chicago, Illinois",steam plant control operator,steam plant control operator,1,1,1985-11-12,Season 2,307,58,13,30,27,1,51-8092.00,51-8092,Gas Plant Operators,https://www.onetonline.org/link/summary/51-8092.00,very_low_approximate,Closest occupation title by character similarity (0.457); unverified,steam plant control operator. Distribute or process gas for utility companies and others by controlling compressors to maintain specified pressures on main pipelines.,1,15.0903,one_crosswalk_program,wolle_season1_42
6269,11903,Jerry Frankel,"a musician originally from Buffalo, New York (whose 1-day cash winnings total $3,800)",musician,musician,0,2,1985-11-12,Season 2,307,58,13,30,27,1,27-2042.00,27-2042,Musicians and Singers,https://www.onetonline.org/link/summary/27-2042.00,medium_curated_match,Initial title or curated synonym,"musician. Play one or more musical instruments or sing. May perform on stage, for broadcasting, or for sound or video recording.",12,50.0509|50.0901|50.0903|50.0907|50.0908|50.0910|50.0911|50.0912|50.0914|50.0915|50.0916|50.0999,multiple_possible_programs,wolle_season1_42
6269,11905,Larry Floyd,"an accounting clerk originally from Bridgton, Maine",accounting clerk,accounting clerk,0,3,1985-11-12,Season 2,307,58,13,30,27,1,43-3031.00,43-3031,"Bookkeeping, Accounting, and Auditing Clerks",https://www.onetonline.org/link/summary/43-3031.00,very_low_approximate,Closest occupation title by character similarity (0.614); unverified,"accounting clerk. Compute, classify, and record numerical data to keep financial records complete. Perform any combination of routine calculating, posting, and verifying duties to obtain primary financial data for use in maintaining accounting records. May also check the accuracy of figures, calculations, and postings pertaining to business transactions recorded by other workers.",1,52.0302,one_crosswalk_program,wolle_season1_42
6268,11909,Paul Croshier,"a United States Marine Staff Sergeant from Camp Pendleton, California",united states marine staff sergeant,united states marine staff sergeant,0,1,1985-11-13,Season 2,308,53,13,23,29,1,53-5011.00,53-5011,Sailors and Marine Oilers,https://www.onetonline.org/link/summary/53-5011.00,very_low_weak_guess,Closest occupation title by character similarity (0.271); unverified,"united states marine staff sergeant. Stand watch to look for obstructions in path of vessel, measure water depth, turn wheel on bridge, or use emergency equipment as directed by captain, mate, or pilot. Break out, rig, overhaul, and store cargo-handling gear, stationary rigging, and running gear. Perform a variety of maintenance tasks to preserve the painted surface of the ship and to maintain line and ship equipment. Must hold government-issued certification and tankerman certification when working aboard liquid-carrying vessels. Includes able seamen and ordinary seamen.",0,,no_crosswalk_program,wolle_season1_42
6268,6241,Paul Boymel,"an attorney from Potomac, Maryland",attorney,attorney,0,2,1985-11-13,Season 2,308,53,13,23,29,1,23-1011.00,23-1011,Lawyers,https://www.onetonline.org/link/summary/23-1011.00,medium_curated_match,Initial title or curated synonym,"attorney. Represent clients in criminal and civil litigation and other legal proceedings, draw up legal documents, or manage or advise clients on legal transactions. May specialize in a single area or may practice broadly in many areas of law.",26,22.0101|22.0201|22.0202|22.0203|22.0204|22.0205|22.0206|22.0207|22.0208|22.0209|22.0210|22.0211|22.0212|22.0213|22.0214|22.0215|22.0216|22.0217|22.0218|22.0219|22.0220|22.0221|22.0222|22.0223|22.0224|22.0299,multiple_possible_programs,wolle_season1_42
6268,11904,John Hnat,"a chemical lab technician from Cleveland, Ohio",chemical lab technician,chemical lab technician,1,3,1985-11-13,Season 2,308,53,13,23,29,1,19-4031.00,19-4031,Chemical Technicians,https://www.onetonline.org/link/summary/19-4031.00,very_low_approximate,Closest occupation title by character similarity (0.859); unverified,"chemical lab technician. Conduct chemical and physical laboratory tests to assist scientists in making qualitative and quantitative analyses of solids, liquids, and gaseous materials for research and development of new products or processes, quality control, maintenance of environmental standards, and other work involving experimental, theoretical, or practical application of chemistry and related sciences.",7,40.0501|40.0502|40.0503|40.0504|40.0509|41.0301|41.0303,multiple_possible_programs,wolle_season1_42
6266,6233,Michael Day,"a financial analyst from Columbus, Ohio",financial analyst,financial analyst,0,1,1985-11-15,Season 2,310,54,13,26,27,1,13-2051.00,13-2051,Financial and Investment Analysts,https://www.onetonline.org/link/summary/13-2051.00,medium_curated_match,Initial title or curated synonym,"financial analyst. Conduct quantitative analyses of information involving investment programs or financial data of public or private institutions, including valuation of businesses.",9,27.0305|30.7104|52.0304|52.0305|52.0801|52.0806|52.0807|52.0808|52.0810,multiple_possible_programs,wolle_season1_42
6266,11907,Nathan Walpow,"a data processor and an actor originally from Queens, New York",data processor and an actor,data processor and an actor,1,2,1985-11-15,Season 2,310,54,13,26,27,1,27-2011.00,27-2011,Actors,https://www.onetonline.org/link/summary/27-2011.00,low_multiple_roles,performance role,"data processor and an actor. Play parts in stage, television, radio, video, or film productions, or other settings for entertainment, information, or instruction. Interpret serious or comic role by speech, gesture, and body movement to entertain or inform audience. May dance and sing.",7,50.0501|50.0506|50.0507|50.0509|50.0511|50.0512|50.0599,multiple_possible_programs,wolle_season1_42
